FID,block_id,census_year,clue_small_area,commercial_accommodation,common_area,community_use,educational_research,entertainment_recreation_indoor,equipment_installation,hospital_clinic,house_townhouse,institutional_accommodation,manufacturing,office,park_reserve,parking_commercial_covered,parking_commercial_uncovered,parking_private_covered,parking_private_uncovered,performances_conferences_ceremonies,private_outdoor_space,public_display_area,residential_apartment,retail_cars,retail_shop,retail_showroom,retail_stall,sports_and_recreation_outdoor,square_promenade,storage,student_accommodation,total_space_in_block,transport,transport_storage_uncovered,unoccupied_under_construction,unoccupied_under_demolition_condemned,unoccupied_under_renovation,unoccupied_undeveloped_site,unoccupied_unused,wholesale,workshop_studio,wkb_geometry
com_clue_floor_use_block_2016.736,736,2016,Southbank,0,456,0,0,0,,0,0,0,0,,0,0,,0,0,0,4948,0,0,0,0,0,0,0,0,0,0,39975,0,0,7270,0,0,,0,,0,"MULTIPOLYGON (((-37.82581568410798 144.96529969481364, -37.825842099530334 144.96533886769438, -37.8262252684847 144.96652660840041, -37.82832349158169 144.96589169564749, -37.82808012767483 144.96461517607653, -37.82817315001967 144.96439351799327, -37.82819564819303 144.96431603608525, -37.82794789942774 144.96439667941445, -37.82787104913024 144.96440872143768, -37.8277936674386 144.96441259771714, -37.82771630181171 144.96440828187147, -37.82763949438327 144.96439580447367, -37.82756378736626 144.96437525290145, -37.82748971316451 144.96434677274434, -37.82741779429417 144.9643105632606, -37.827614018656575 144.9636238492779, -37.82771561345348 144.96302039429457, -37.827820401080395 144.96281513372216, -37.82797281461846 144.96271007711664, -37.82809811300844 144.9625058929259, -37.82671845837542 144.9611602048594, -37.82594364264248 144.9621344151236, -37.824616139625654 144.9636950667128, -37.82520260671527 144.96448840389266, -37.825512129263174 144.96484954226824, -37.82581568410798 144.96529969481364)))"
com_clue_floor_use_block_2016.735,735,2016,Southbank,0,320,0,,0,,0,0,0,0,667,0,0,,,0,0,186,0,0,0,0,0,0,0,0,0,0,8266.79980469,0,0,0,0,0,0,,0,0,"MULTIPOLYGON (((-37.8258067258962 144.96026535017856, -37.82671845837542 144.9611602048594, -37.82809811300844 144.9625058929259, -37.8285677416904 144.96296397341317, -37.8286907333913 144.96276561632263, -37.828563724288074 144.96257228582576, -37.82848474557009 144.9623258414243, -37.82837463428637 144.96218966103947, -37.828333559687486 144.96223396871653, -37.82828631441679 144.96215829918705, -37.82824414641659 144.96207800221916, -37.828207339899215 144.96199361875063, -37.82817614169889 144.96190571687524, -37.82815076387584 144.96181488609062, -37.82813137474852 144.96172173981796, -37.828118105883455 144.96162690271248, -37.82811290569623 144.9615392797491, -37.8281130163244 144.96145141178792, -37.82811843850901 144.96136381006164, -37.82812913872493 144.96127698447384, -37.82814993722192 144.96115044136687, -37.8259211258598 144.9601259240308, -37.8258067258962 144.96026535017856)))"
com_clue_floor_use_block_2016.809,809,2016,Southbank,0,365,3220,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,9446,0,0,0,0,0,,0,0,0,"MULTIPOLYGON (((-37.82671845837542 144.9611602048594, -37.8258067258962 144.96026535017856, -37.82580462191833 144.9602632846976, -37.82513928771338 144.96104419765715, -37.82594364264248 144.9621344151236, -37.82671845837542 144.9611602048594)))"
com_clue_floor_use_block_2016.808,808,2016,Southbank,0,21640,0,,955,283,,0,0,0,13244,,0,0,27968,0,,1118,0,58541,0,1683,0,0,0,0,1338,0,129473.7734375,0,0,0,0,0,0,1020,0,0,"MULTIPOLYGON (((-37.82381212204859 144.9626018514347, -37.82513928771338 144.96104419765715, -37.82580462191833 144.9602632846976, -37.82559616375085 144.96005052258582, -37.823262666444 144.9608172272971, -37.82326080562203 144.96099623124556, -37.823279836086826 144.96115564671118, -37.82330539173425 144.96131360459765, -37.823337403967415 144.96146968193602, -37.823375788037026 144.96162345960786, -37.8234204394384 144.96177452244356, -37.82347123855255 144.96192246704712, -37.823528048746304 144.9620668961672, -37.823590719094014 144.9622074197583, -37.823659079090824 144.9623436619421, -37.823732945799485 144.96247525740245, -37.82381212204859 144.9626018514347)))"
com_clue_floor_use_block_2016.737,737,2016,Southbank,0,4023,0,,0,,0,0,0,0,4666,0,0,0,,0,0,,0,6602,0,0,0,0,0,0,,0,33671,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.82581568410798 144.96529969481364, -37.825512129263174 144.96484954226824, -37.82520260671527 144.96448840389266, -37.824616139625654 144.9636950667128, -37.823670879299605 144.96480629379712, -37.82332671731314 144.96510120188756, -37.82312656655853 144.96515898675216, -37.823276650428355 144.96598517752764, -37.823290950676885 144.96605979728332, -37.82581568410798 144.96529969481364)))"
com_clue_floor_use_block_2016.813,813,2016,Southbank,0,4705,0,,,0,0,0,0,0,3825,0,11361,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,29522.00976562,0,0,0,0,0,,,0,0,"MULTIPOLYGON (((-37.821216736000466 144.96721586048346, -37.820863032641604 144.96802402732135, -37.82095243015771 144.96804898725517, -37.821967174602136 144.9677533012612, -37.82231068870686 144.96771103783183, -37.82273932223292 144.96675804658722, -37.821216736000466 144.96721586048346)))"
com_clue_floor_use_block_2016.753,753,2016,Southbank,23837,42285,0,0,10928,3162,,0,0,0,61776,0,,0,19159,0,5749,12525,0,19215,0,3334,0,,0,,0,0,252289.046875,0,0,0,0,1049,0,6497,0,0,"MULTIPOLYGON (((-37.821216736000466 144.96721586048346, -37.821828477463654 144.96581805440107, -37.821014332569526 144.96546528141596, -37.820570869965145 144.96527312904647, -37.82039367516092 144.96519635141584, -37.82039056577689 144.96520743937722, -37.82028638375794 144.96513053467217, -37.8201094511106 144.96501261793784, -37.8199057061436 144.9649620393695, -37.81990608901229 144.9649327816483, -37.819903040912365 144.96490377380346, -37.819895944881026 144.96487232448, -37.81988492288507 144.96484272681425, -37.81987026315751 144.96481575448396, -37.819852349114555 144.96479210925236, -37.81974299159314 144.96475635062856, -37.81971312989022 144.9649014775664, -37.81943903131792 144.9662335402619, -37.819390275853856 144.96668258327344, -37.81994324150846 144.96718934020623, -37.82001034559445 144.967272430313, -37.820063485235046 144.9672089583989, -37.82067599084817 144.96797180496145, -37.820863032641604 144.96802402732135, -37.821216736000466 144.96721586048346)))"
com_clue_floor_use_block_2016.812,812,2016,Southbank,12727,22856,0,1801,733,0,,0,0,0,16535,0,0,0,31792,0,,663,0,64636,0,715,,0,0,0,0,0,174333.859375,0,0,15050,0,0,0,4012,0,,"MULTIPOLYGON (((-37.82273932223292 144.96675804658722, -37.82305862070224 144.96604812127086, -37.823276650428355 144.96598517752764, -37.82312656655853 144.96515898675216, -37.823098105993544 144.9650023220914, -37.82277213276273 144.96417705735897, -37.822619532884744 144.96401042247618, -37.821828477463654 144.96581805440107, -37.821216736000466 144.96721586048346, -37.82273932223292 144.96675804658722)))"
com_clue_floor_use_block_2016.651,651,2016,East Melbourne,11074,11532,0,0,4509,,30809,0,0,0,3224,,,0,25813,0,,7597,0,6712,0,,0,0,0,0,209,0,110472.0078125,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.81071323487291 144.97545777361785, -37.81100543200368 144.97812602088527, -37.812126568987004 144.9779367761459, -37.81185196519751 144.97538869729726, -37.8118225814589 144.9750948466625, -37.81188690031425 144.97466108685543, -37.810701861589806 144.9753541283169, -37.81071323487291 144.97545777361785)))"
com_clue_floor_use_block_2016.650,650,2016,East Melbourne,0,,0,0,0,0,0,0,0,0,,0,0,0,,,,,0,0,0,0,0,0,0,0,,0,25421.69921875,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.809643886383846 144.9765586482479, -37.80983610655556 144.97832150666272, -37.81100543200368 144.97812602088527, -37.81071323487291 144.97545777361785, -37.80954505276959 144.9756523332863, -37.809643886383846 144.9765586482479)))"
com_clue_floor_use_block_2016.645,645,2016,East Melbourne,0,4665,0,0,,0,15420,0,0,0,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,22751,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.80954505276959 144.9756523332863, -37.808211249565424 144.97586801272826, -37.808266072430584 144.97637596485933, -37.80830932680734 144.97678396335158, -37.809643886383846 144.9765586482479, -37.80954505276959 144.9756523332863)))"
com_clue_floor_use_block_2016.646,646,2016,East Melbourne,,2913,0,2536,,0,3238,335,0,0,6259,0,9078,0,1260,0,0,3340,0,773,0,0,0,0,0,0,0,1041,33684.30078125,0,0,0,0,0,0,2274,0,0,"MULTIPOLYGON (((-37.809643886383846 144.9765586482479, -37.80830932680734 144.97678396335158, -37.80849589204351 144.97854388500363, -37.80983610655556 144.97832150666272, -37.809643886383846 144.9765586482479)))"
com_clue_floor_use_block_2016.621,621,2016,East Melbourne,,19731,0,6877,634,1595,2238,1215,0,0,41366,0,0,0,8713,0,0,5220,,5791,0,0,0,0,0,0,0,0,96610.9609375,0,0,0,0,0,0,799,0,0,"MULTIPOLYGON (((-37.80983610655556 144.97832150666272, -37.80849589204351 144.97854388500363, -37.808772970048956 144.98115811656535, -37.81012426840084 144.98093711813794, -37.80983610655556 144.97832150666272)))"
com_clue_floor_use_block_2016.620,620,2016,East Melbourne,0,4717,0,,,,12089,0,0,0,3896,0,9104,,,0,0,14663,0,1638,0,,0,0,0,0,0,0,61449.28125,0,0,,10689,0,0,0,0,0,"MULTIPOLYGON (((-37.81041158259176 144.9835447671369, -37.81012426840084 144.98093711813794, -37.808772970048956 144.98115811656535, -37.8090499893291 144.98377235212345, -37.81041158259176 144.9835447671369)))"
com_clue_floor_use_block_2016.910,910,2016,Parkville,0,500,0,0,0,0,0,5193,0,0,0,0,0,0,,0,,2850,0,2333,0,0,0,0,0,0,0,0,11395.86035156,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79257312765168 144.95842710664954, -37.79315948108591 144.95835542895884, -37.793721273462026 144.95828675187792, -37.79362410952046 144.95704021466366, -37.793573312461376 144.9563885898647, -37.79279579833498 144.95708551954405, -37.79258956848809 144.9574983769884, -37.792526321708635 144.95782371744065, -37.79257312765168 144.95842710664954)))"
com_clue_floor_use_block_2016.619,619,2016,East Melbourne,0,,94,0,676,,0,,0,0,,,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,263050.9375,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.81257457412828 144.977861719136, -37.81251113411215 144.97787227963363, -37.812331999951155 144.9779020995927, -37.812126568987004 144.9779367761459, -37.81100543200368 144.97812602088527, -37.80983610655556 144.97832150666272, -37.81012426840084 144.98093711813794, -37.81041158259176 144.9835447671369, -37.81158997130944 144.9833497853444, -37.8127187277799 144.98315863713023, -37.81383584408938 144.9829702788892, -37.814962553222166 144.98277704788438, -37.81608770205285 144.9825865642808, -37.81570588846001 144.97911055992364, -37.81551490558947 144.97737222575898, -37.81257457412828 144.977861719136)))"
com_clue_floor_use_block_2016.618,618,2016,East Melbourne,20753,13296,0,0,941,0,0,3352,0,0,4773,0,0,0,14449,0,0,7480,0,22056,0,0,0,0,0,0,0,0,90017.921875,0,0,0,,0,0,,0,0,"MULTIPOLYGON (((-37.81608770205285 144.9825865642808, -37.814962553222166 144.98277704788438, -37.81525653249935 144.98538207474382, -37.81637948182137 144.9851964458714, -37.81609385151066 144.9826415713614, -37.81608770205285 144.9825865642808)))"
com_clue_floor_use_block_2016.752,752,2016,Southbank,0,8252,0,0,3514,10736,0,0,0,0,0,0,,0,0,0,31307,,40342,0,0,0,0,0,0,0,0,0,145626,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.823743128285436 144.96861824898636, -37.82353632909382 144.96734021215823, -37.82231068870686 144.96771103783183, -37.821967174602136 144.9677533012612, -37.82095243015771 144.96804898725517, -37.820863032641604 144.96802402732135, -37.82067599084817 144.96797180496145, -37.820063485235046 144.9672089583989, -37.82001034559445 144.967272430313, -37.81994324150846 144.96718934020623, -37.819390275853856 144.96668258327344, -37.81922045406143 144.96824653356234, -37.820722394998135 144.96893594770694, -37.82332680842492 144.97012997308397, -37.823743128285436 144.96861824898636)))"
com_clue_floor_use_block_2016.802,802,2016,Southbank,0,78069,0,0,11603,7804,,0,0,0,94737,0,20100,0,57396,0,0,7429,0,112951,,1531,,0,0,,0,0,426926.0625,0,0,0,0,,3098,14642,0,,"MULTIPOLYGON (((-37.82381212204859 144.9626018514347, -37.823732945799485 144.96247525740245, -37.823659079090824 144.9623436619421, -37.823590719094014 144.9622074197583, -37.823528048746304 144.9620668961672, -37.82347123855255 144.96192246704712, -37.8234204394384 144.96177452244356, -37.823375788037026 144.96162345960786, -37.823337403967415 144.96146968193602, -37.82330539173425 144.96131360459765, -37.823279836086826 144.96115564671118, -37.82326080562203 144.96099623124556, -37.823262666444 144.9608172272971, -37.82178006456465 144.96130433000968, -37.820876858969974 144.96139084735466, -37.820564881840326 144.96138874483285, -37.820304724234404 144.96214825697547, -37.82024182629138 144.9623318816039, -37.82008784857754 144.96308028179104, -37.82061373429821 144.9624579194156, -37.820665363183494 144.9623968174048, -37.820668676107644 144.96238230078518, -37.82072016172147 144.96232167066677, -37.820847295378734 144.9624081354847, -37.820952629832824 144.9624797748037, -37.82121565167766 144.96275014297026, -37.82130370021303 144.96261573149505, -37.82139291332865 144.962689760907, -37.82168314177209 144.96298792684885, -37.822619532884744 144.96401042247618, -37.82267761630224 144.96387769228429, -37.82381212204859 144.9626018514347)))"
com_clue_floor_use_block_2016.803,803,2016,Southbank,42196,71933,0,0,69146,0,0,0,0,0,,0,,0,0,0,11324,,0,0,0,4353,0,0,0,,699,0,332425.96875,0,0,0,0,,0,0,0,0,"MULTIPOLYGON (((-37.823262666444 144.9608172272971, -37.82330615757877 144.95996603237037, -37.82350872097125 144.95943742739018, -37.824199746433386 144.95860736002683, -37.82432917280881 144.95845116848145, -37.825340880641626 144.95723218040493, -37.82538911185592 144.95706558847954, -37.82510654955506 144.9569335063396, -37.82310275616476 144.9559968737463, -37.82205443973877 144.95807764688166, -37.82195089296171 144.95828316563768, -37.820849310849475 144.96055835039277, -37.820564881840326 144.96138874483285, -37.820876858969974 144.96139084735466, -37.82178006456465 144.96130433000968, -37.823262666444 144.9608172272971)))"
com_clue_floor_use_block_2016.1107,1107,2016,Docklands,0,2473,,19656,,,0,0,0,0,,,0,0,0,0,0,14271,,0,0,0,0,0,0,0,0,0,42832,0,0,0,0,0,0,0,0,0,"MULTIPOLYGON (((-37.81893027551287 144.94692673007432, -37.820175897868474 144.94824448101284, -37.820538936422466 144.94857139992814, -37.82253030493959 144.95014641070907, -37.82260109604955 144.9496147590175, -37.82250880341081 144.9476988192699, -37.819767044523374 144.94698457741927, -37.81923913424291 144.94677720632717, -37.819000512822996 144.94668347333, -37.81893027551287 144.94692673007432)))"
com_clue_floor_use_block_2016.1106,1106,2016,Docklands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11419,0,0,0,0,0,11419,0,0,0,"MULTIPOLYGON (((-37.82227046211058 144.9510424146238, -37.82157623580421 144.95211502171367, -37.820953231917414 144.9523543409784, -37.82051665107545 144.9522414754378, -37.81989067358652 144.95181648645422, -37.81978977228167 144.95216606493622, -37.81978835689676 144.95217095604204, -37.81977342111928 144.95222257882057, -37.81976787174875 144.95222921438452, -37.81977049346602 144.9522326976983, -37.81969777788369 144.952484023763, -37.8199969007289 144.95262155713598, -37.81998084321681 144.9526770394036, -37.81999107948058 144.95268174600767, -37.82000627942717 144.95268873406962, -37.82008651685652 144.95295869612238, -37.82126373115777 144.95451368282045, -37.82208152064655 144.95169392616435, -37.82227046211058 144.9510424146238)))"
com_clue_floor_use_block_2016.1105,1105,2016,Docklands,10575,78250,,0,6534,21947,,0,0,0,235927,0,34421,0,27230,,0,3452,0,16114,0,2237,,0,0,0,1118,0,603362.1875,0,0,136614,0,0,2591,18077,0,,"MULTIPOLYGON (((-37.8179230182729 144.95041498077157, -37.81931545909199 144.9514259696681, -37.819827497778775 144.95177359597096, -37.81989067358652 144.95181648645422, -37.82051665107545 144.9522414754378, -37.820953231917414 144.9523543409784, -37.82157623580421 144.95211502171367, -37.82227046211058 144.9510424146238, -37.82253030493959 144.95014641070907, -37.820538936422466 144.94857139992814, -37.81847902163943 144.9484895322812, -37.8179230182729 144.95041498077157)))"
com_clue_floor_use_block_2016.131,131,2016,Docklands,15713,26118,,4746,4727,1763,0,0,0,0,52548,0,29895,0,10532,0,,8071,,0,0,454,0,0,0,,,0,183082.3125,0,0,0,20022,0,0,,0,0,"MULTIPOLYGON (((-37.82126373115777 144.95451368282045, -37.82110821586742 144.95504986986, -37.82310275616476 144.9559968737463, -37.82366458687985 144.95354105131585, -37.82366124960538 144.95327938496447, -37.82364740164818 144.95219395781817, -37.823143300502736 144.95196147287785, -37.82314746899721 144.95316175546273, -37.823229475382426 144.95319859026185, -37.82321473621459 144.95324993490993, -37.82303205629152 144.95316598600712, -37.82302739708472 144.95318209938543, -37.82250153854629 144.95294051992417, -37.82248207896046 144.9530075598591, -37.82245001215685 144.95299276696568, -37.82230524634312 144.95292598189664, -37.822409523335004 144.9525667413132, -37.822430930264105 144.95257661404847, -37.822587621698425 144.9520367932084, -37.82258671229847 144.952011711129, -37.82258273103753 144.95198710932402, -37.82257577209422 144.95196358390345, -37.82256600573648 144.95194170160732, -37.822553667374194 144.95192199215572, -37.82253905456073 144.95190493129044, -37.82208152064655 144.95169392616435, -37.82126373115777 144.95451368282045)))"
com_clue_floor_use_block_2016.644,644,2016,East Melbourne,1130,22342,0,0,1950,3531,4364,0,,0,46588,,9246,0,9186,0,,4957,,0,0,,0,0,0,0,,0,130815.6875,0,0,0,0,0,0,3250,0,0,"MULTIPOLYGON (((-37.80954505276959 144.9756523332863, -37.80926860687994 144.9731419340992, -37.8092362746836 144.9729716445943, -37.80812268421217 144.97315669362985, -37.80792266321249 144.97319449392177, -37.808211249565424 144.97586801272826, -37.80954505276959 144.9756523332863)))"
com_clue_floor_use_block_2016.909,909,2016,Parkville,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,,3714,0,0,0,0,0,0,,0,0,,14008.09960938,0,0,4632,0,0,0,0,0,0,"MULTIPOLYGON (((-37.79171686638038 144.95853177597164, -37.791312338050844 144.95792452151557, -37.79104517457789 144.9575601066198, -37.790942830790854 144.95753014162952, -37.78965790883486 144.95733417313892, -37.78974537202675 144.95748217073788, -37.78978031602058 144.95754129947076, -37.789879022061655 144.95875642395265, -37.79171686638038 144.95853177597164)))"
